지역,측정소코드,측정소명,측정일시,SO2,CO,O3,NO2,PM10,PM25,주소
경기 의정부시,131132,의정부1동,2017080403,0.003,0.2,0.019,0.014,21,0,경기 의정부시 가능로152번길 14
경기 의정부시,131132,의정부1동,2017080404,0.003,0.2,0.028,0.008,12,0,경기 의정부시 가능로152번길 14
경기 의정부시,131132,의정부1동,2017080405,0.003,0.2,0.029,0.008,22,0,경기 의정부시 가능로152번길 14
경기 의정부시,131132,의정부1동,2017080406,0.003,0.2,0.025,0.011,15,0,경기 의정부시 가능로152번길 14
경기 의정부시,131132,의정부1동,2017080407,0.003,0.2,0.02,0.017,25,0,경기 의정부시 가능로152번길 14
경기 의정부시,131132,의정부1동,2017080408,0.003,0.2,0.025,0.013,25,0,경기 의정부시 가능로152번길 14
경기 의정부시,131132,의정부1동,2017080409,0.003,0.2,0.033,0.011,15,0,경기 의정부시 가능로152번길 14
경기 의정부시,131132,의정부1동,2017080410,0.003,0.2,0.043,0.01,21,,경기 의정부시 가능로152번길 14
경기 의정부시,131132,의정부1동,2017080411,0.003,0.2,0.056,0.009,23,,경기 의정부시 가능로152번길 14
경기 의정부시,131132,의정부1동,2017080412,0.003,0.2,0.067,0.008,21,,경기 의정부시 가능로152번길 14
경기 의정부시,131132,의정부1동,2017080413,0.003,0.2,0.075,0.007,27,,경기 의정부시 가능로152번길 14
경기 의정부시,131132,의정부1동,2017080414,0.003,0.3,0.087,0.01,31,,경기 의정부시 가능로152번길 14
경기 의정부시,131132,의정부1동,2017080415,0.003,0.2,0.096,0.011,31,,경기 의정부시 가능로152번길 14
경기 의정부시,131132,의정부1동,2017080416,0.003,0.2,0.106,0.011,32,1,경기 의정부시 가능로152번길 14
경기 의정부시,131132,의정부1동,2017080417,0.003,0.2,0.104,0.012,41,1,경기 의정부시 가능로152번길 14
경기 의정부시,131132,의정부1동,2017080418,0.003,0.2,0.1,0.012,31,2,경기 의정부시 가능로152번길 14
경기 의정부시,131132,의정부1동,2017080419,0.003,0.2,0.08,0.013,40,4,경기 의정부시 가능로152번길 14
경기 의정부시,131132,의정부1동,2017080420,0.003,0.2,0.057,0.012,34,4,경기 의정부시 가능로152번길 14
경기 의정부시,131132,의정부1동,2017080421,0.004,0.2,0.051,0.011,32,6,경기 의정부시 가능로152번길 14
경기 의정부시,131132,의정부1동,2017080422,0.004,0.3,0.041,0.016,33,3,경기 의정부시 가능로152번길 14
경기 의정부시,131132,의정부1동,2017080423,0.004,0.3,0.032,0.02,35,3,경기 의정부시 가능로152번길 14
경기 의정부시,131132,의정부1동,2017080424,0.004,0.3,0.028,0.02,34,11,경기 의정부시 가능로152번길 14
경기 의정부시,131132,의정부1동,2017080501,0.004,0.3,0.026,0.019,40,13,경기 의정부시 가능로152번길 14
경기 의정부시,131132,의정부1동,2017080502,0.004,0.3,0.025,0.017,33,9,경기 의정부시 가능로152번길 14
경기 의정부시,131132,의정부1동,2017080503,0.004,0.3,0.022,0.016,39,10,경기 의정부시 가능로152번길 14
경기 의정부시,131132,의정부1동,2017080504,0.004,0.3,0.02,0.015,36,7,경기 의정부시 가능로152번길 14
경기 의정부시,131132,의정부1동,2017080505,0.004,0.3,0.021,0.013,39,9,경기 의정부시 가능로152번길 14
경기 의정부시,131132,의정부1동,2017080506,0.004,0.3,0.02,0.013,32,9,경기 의정부시 가능로152번길 14
경기 의정부시,131132,의정부1동,2017080507,0.004,0.3,0.017,0.016,32,4,경기 의정부시 가능로152번길 14
경기 의정부시,131132,의정부1동,2017080508,0.004,0.5,0.021,0.018,39,3,경기 의정부시 가능로152번길 14
경기 의정부시,131132,의정부1동,2017080509,0.004,0.4,0.03,0.02,44,2,경기 의정부시 가능로152번길 14
경기 의정부시,131132,의정부1동,2017080510,0.003,0.2,0.049,0.015,40,,경기 의정부시 가능로152번길 14
경기 의정부시,131132,의정부1동,2017080511,0.003,0.2,0.076,0.009,21,,경기 의정부시 가능로152번길 14
경기 의정부시,131132,의정부1동,2017080512,0.003,0.2,0.101,0.009,26,,경기 의정부시 가능로152번길 14
경기 의정부시,131132,의정부1동,2017080513,0.003,0.2,0.121,0.008,30,,경기 의정부시 가능로152번길 14
경기 의정부시,131132,의정부1동,2017080514,0.003,0.3,0.118,0.009,23,,경기 의정부시 가능로152번길 14
경기 의정부시,131132,의정부1동,2017080515,0.003,0.3,0.125,0.008,32,0,경기 의정부시 가능로152번길 14
경기 의정부시,131132,의정부1동,2017080516,0.003,0.3,0.163,0.01,40,,경기 의정부시 가능로152번길 14
경기 의정부시,131132,의정부1동,2017080517,0.003,0.3,0.144,0.008,42,0,경기 의정부시 가능로152번길 14
경기 의정부시,131132,의정부1동,2017080518,0.003,0.2,0.098,0.007,23,1,경기 의정부시 가능로152번길 14
경기 의정부시,131132,의정부1동,2017080519,0.003,0.2,0.077,0.012,26,,경기 의정부시 가능로152번길 14
경기 의정부시,131132,의정부1동,2017080520,0.003,0.2,0.069,0.021,23,,경기 의정부시 가능로152번길 14
경기 의정부시,131132,의정부1동,2017080521,0.003,0.3,0.055,0.027,26,,경기 의정부시 가능로152번길 14
경기 의정부시,131132,의정부1동,2017080522,0.004,0.3,0.052,0.024,31,0,경기 의정부시 가능로152번길 14
경기 의정부시,131132,의정부1동,2017080523,0.004,0.3,0.047,0.025,30,5,경기 의정부시 가능로152번길 14
경기 의정부시,131132,의정부1동,2017080524,0.004,0.3,0.046,0.023,34,10,경기 의정부시 가능로152번길 14
경기 의정부시,131132,의정부1동,2017080601,0.004,0.3,0.044,0.022,33,6,경기 의정부시 가능로152번길 14
경기 의정부시,131132,의정부1동,2017080602,0.004,0.3,0.042,0.02,27,2,경기 의정부시 가능로152번길 14
경기 의정부시,131132,의정부1동,2017080603,0.003,0.3,0.041,0.018,30,1,경기 의정부시 가능로152번길 14
경기 의정부시,131132,의정부1동,2017080604,0.003,0.3,0.041,0.015,34,3,경기 의정부시 가능로152번길 14
경기 의정부시,131132,의정부1동,2017080605,0.003,0.3,0.04,0.013,28,2,경기 의정부시 가능로152번길 14
경기 의정부시,131132,의정부1동,2017080606,0.003,0.3,0.04,0.013,31,0,경기 의정부시 가능로152번길 14
경기 의정부시,131132,의정부1동,2017080607,0.003,0.3,0.039,0.014,25,,경기 의정부시 가능로152번길 14
경기 의정부시,131132,의정부1동,2017080608,0.003,0.2,0.04,0.016,17,,경기 의정부시 가능로152번길 14
경기 의정부시,131132,의정부1동,2017080609,0.003,0.2,0.043,0.014,17,,경기 의정부시 가능로152번길 14
경기 의정부시,131132,의정부1동,2017080610,0.003,0.2,0.064,0.008,13,,경기 의정부시 가능로152번길 14
경기 의정부시,131132,의정부1동,2017080611,0.004,0.2,0.08,0.009,15,,경기 의정부시 가능로152번길 14
경기 의정부시,131132,의정부1동,2017080612,0.003,0.4,0.074,0.014,20,,경기 의정부시 가능로152번길 14
경기 의정부시,131132,의정부1동,2017080613,0.003,0.4,0.063,0.015,20,,경기 의정부시 가능로152번길 14
경기 의정부시,131132,의정부1동,2017080614,0.003,0.2,0.074,0.012,19,,경기 의정부시 가능로152번길 14
경기 의정부시,131132,의정부1동,2017080615,0.003,0.2,0.096,0.012,15,,경기 의정부시 가능로152번길 14
경기 의정부시,131132,의정부1동,2017080616,0.003,0.3,,0.011,23,0,경기 의정부시 가능로152번길 14
경기 의정부시,131132,의정부1동,2017080617,0.003,0.2,0.117,0.009,17,,경기 의정부시 가능로152번길 14
