C_ID,CLASS_ID,CLASS_NAME,RECORD_STATE,CREATE_DATE,MODIFY_DATE,DC_IDENTIFIER,DC_TYPE,KEI_TITLEKOREA,KEI_TITLEENGLISH,KEI_ALTERNATIVETITLEKOREA,KEI_ALTERNATIVETITLEENGLISH,KEI_SERIESMAINTITLE,KEI_SERIESNUMBER,KEI_AUTHORKOREA,KEI_AUTHORENGLISH,KEI_COAUTHORKOREA,KEI_COAUTHORENGLISH,KEI_COPERATEMANAGERKOREA,KEI_COPERATEMANAGERENGLISH,KEI_COPERATEAGENT,KEI_PUBLISHER,KEI_PUBYEAR,KEI_AGENTNAME,KEI_RESEARCHAREA,DC_LANGUAGE,KEI_OPENMETA,KEI_OPENIMAGE,KEI_TOTALPAGECOUNT,KEI_KEYWORDKOREA,KEI_KEYWORDENGLISH,SERVICE_URI
708263,16,정책자료집,u,20160513,20170630,A 환1185 포럼2015-01,정책자료집,기후변화정책포럼 2015,Climate change policy forum 2015,,,정책자료집,15-Jan,박창석,"Park, Chang-Sug","송영일,이정호,한화진,김호석,김이진,강희찬,김태건,문승식,박순철,임소영,현석",,,,,한국환경정책·평가연구원,20151231,,기후변화대응,,,,221 p.,,,http://library.kei.re.kr/dmme/img/001/013/기후변화정책포럼_2015_박창석.pdf
708700,22,수탁보고서(원외),u,20160630,20170901,A 환6100 2015-07,수탁보고서,어린이 등 수용체 중심의 매체 통합적 환경보건정책 강화방안 연구,,,,,,배현주,,"서양원,신용승,김호정,공성용,선효성,임유라,간순영,서명순,이종현",,,,,환경부,20151231,한국환경정책ㆍ평가연구원,환경보건,한국어,,,248 p.,,,http://library.kei.re.kr/dmme/img/001/005/015/어린이_등_수용체_중심의_매체_통합적_환경보건정책_강화방안_연구_배현주.pdf
708707,22,수탁보고서(원외),u,20160630,20160816,A 환6100 2015-13,수탁보고서,폐기물 수집ㆍ운반차량 밀폐형 덮개 재질 기준 연구,,,,,,"이소라,신상철",,"강만옥,이정석,정우현,박효준,배윤정",,,,,환경부,20151215,한국환경정책ㆍ평가연구원,자원순환,한국어,,,159 p.,,,http://library.kei.re.kr/dmme/img/001/005/015/폐기물수집_운반차량_밀폐형_덮개_재질_기준_연구_이소라.pdf
708710,22,수탁보고서(원외),u,20160630,20170904,A 환6100 2014-39,수탁보고서,질소관리 관련 정책 인벤토리 구축분석을 통한 생물다양성 전문인력 양성사업 용역,,,,,,한혜진,,"이병국, 이상아 외 2인",,,,,환경부,20141118,한국환경정책ㆍ평가연구원,물환경,한국어,,,168 p.,,,http://library.kei.re.kr/dmme/img/001/005/009/질소관리_관련_정책_인벤토리_구축분석을_통한_생물다양성_전문인력_양성사업_용역_한혜진.pdf
708712,22,수탁보고서(원외),u,20160630,20170905,A 환6100 2015-15,수탁보고서,두만강 접경지역 월경성 환경영향평가 시범사업 추진방안 마련,,,,,,문난경,,"전동준,서지현,주위홍,여필순",,,,,환경부,20151231,한국환경정책ㆍ평가연구원,환경평가,한국어,,,244 p.,,,http://library.kei.re.kr/dmme/img/001/005/015/두만강_접경지역_월경성_환경영향평가_시범사업.pdf
708713,22,수탁보고서(원외),u,20160630,20170410,A 환6100 2016-02,수탁보고서,Post-2020 신기후체계 협상 적응의제 대응방안 연구,,,,,,이승준,,,,,,,환경부,20160228,한국환경정책ㆍ평가연구원,기후변화대응,한국어,,,84 p.,,,http://library.kei.re.kr/dmme/img/001/005/014/Post_2020_신기후체제_협상_적응의제_대응방안_연구_이승준.pdf
708728,22,수탁보고서(원외),u,20160704,20161024,A 환6100 2015-18,수탁보고서,통계로 본 기후ㆍ대기환경,,,,,,하종식,,,,,,,환경부,20151031,한국환경정책ㆍ평가연구원,기후변화대응,한국어,,,101 p.,,,http://library.kei.re.kr/dmme/img/001/005/015/통계로_본_기후_대기_환경.pdf
709292,6,수시연구,u,20160728,20160728,A 환1185 정2016-01,수시연구,가뭄 단계에 따른 적응형 가뭄관리정책 연구 : 지역 차원의 비구조적 가뭄대책을 중심으로,A study on adaptive drought management policy to drought stages : focused on the non-structural measures at local scale,,,정책보고서,16-Jan,김호정,Hojeong Kim,"강형식,정아영",,,,,한국환경정책·평가연구원,20160430,,물환경,한국어,,,125 p.,"가뭄, 대체수자원, 수요관리, 위기대응, 제한급수, 해수담수화","Alternative Water Resources, Demand-side Management, Desalination, Drought, Risk Management, Water-use Restriction",http://library.kei.re.kr/dmme/img/001/011/006/수시2016_01_김호정.pdf
709387,6,수시연구,u,20160729,20160729,A 환1185 정2016-02,수시연구,나노폐기물의 안전처리를 위한 관리전략 수립 연구,A Study on the Establishment of Safe Nanowastes Management Strategy,,,정책보고서,16-Feb,조지혜,Ji Hye Jo,"오세천,이소라,이정은",,,,,한국환경정책·평가연구원,20160430,,자원순환,한국어,,,134 p.,"나노폐기물, 안전처리, 소각시설, 물질흐름분석, 연구 로드맵, 관리전략","Nanowastes, Safe Treatment, Mass-flow Analysis, Research Roadmap, Management Strategies",http://library.kei.re.kr/dmme/img/001/011/006/수시_2016_02_조지혜_최종.pdf
709935,22,수탁보고서(원외),u,20160811,20160811,A 환6100 2016-04,수탁보고서,기후변화에 따른 건강영향 평가ㆍ적응 기술 및 정책지원 시스템 개발(I-IV),,,,환경정책기반공공기술개발사업,412-111-004,신용승,,"배현주,하종식,박해용,정진희,강정은,김선덕,김윤승,문난경,박정규,서양원,신지영,심창섭,이명진,이정호,정선화,임유라,김소희,유미나,오효경,김윤승,문성원,김진실,간순영,서명순,윤민지,조",,,,"고려대학교 산학협력단,(주)그린에코스","환경부,한국환경산업기술원",20160331,한국환경정책ㆍ평가연구원,기후변화대응,한국어,,,4책.,,,http://library.kei.re.kr/dmme/img/001/005/014/기후변화에_따른_건강영향_평가_적응_기술_및_정책지원_시스템_개발_3.pdf
709989,22,수탁보고서(원외),n,20160816,20160816,A 환6100 2015-26,수탁보고서,건강영향조사제도 개선 방안 연구,,,,,,배현주,,"신용승,서양원,박종원,이종태,임유라,간순영,서명순",,,,,환경부,20150507,한국환경정책ㆍ평가연구원,환경보건,한국어,,,167 p.,,,http://library.kei.re.kr/dmme/img/001/005/015/건강영향조사제도_개선_방안_연구_최종_배현주.pdf
709990,22,수탁보고서(원외),u,20160817,20160817,A 환5210 2014-06,수탁보고서,화평법 대비 화학물질 안정성평가 핵심기술 개발(III),,,,,,박정규,,"신용승,배현주,서양원,이영수,현윤정,조지혜,간순영,김선덕,임유라,정재성,서명순,조성경,김현애,오효경,서현주,김영란,배희경,이선우,황재성,김만희,김남규,이태훈,방승석,홍석일,조문식,이",,,,에코리켄,국립환경과학원,20141205,한국환경정책ㆍ평가연구원,자원순환,,,,"253, 273, 120 p.",,,http://library.kei.re.kr/dmme/img/001/005/009/화평법대비화학물질안전성평가핵심기술개발_III_박정규.pdf
709994,22,수탁보고서(원외),u,20160817,20160817,A 도0015 2014-01,수탁보고서(원내),영천시 주민지원사업 아이템 개발 학술연구,,,,,,김동현,,"정휘철,하종식,이헌영,박송미",,,,,영천시,20141030,한국환경정책?평가연구원,환경경제,한국어,,,282 p.,,,http://library.kei.re.kr/dmme/img/001/005/009/영천시주민지원사업아이템개발학술연구_김동현.pdf
709999,22,수탁보고서(원외),u,20160818,20160818,A 환6100 2014-43,수탁보고서,생태관광자원 이용ㆍ관리 기술 개발,Development of resource use and management technologies for eco-tourism,생태관광 지정 적용 기술 개발,,환경정책기반공공기술개발사업,자연보전정책 대응 기술,최희선,,"곽소윤,김지영,김현애,안소은,전동준,곽민수,권소라,김혜진,문진이,박종윤,엄정민,정세영,권오정,김태관,박은하,박홍철,반수홍,이호영,장진,정보광",,"이승주,오충현",,한국환경산업기술원,환경부,20140401,한국환경정책ㆍ평가연구원,국토환경관리,,,,"xxii,299, xxxii, 284, xxiv, 375 p.",,,http://library.kei.re.kr/dmme/img/001/005/009/생태관광지정적용기술개발_최희선.pdf
710000,22,수탁보고서(원외),u,20160818,20160818,A 환6100 2014-44,수탁보고서,바람직한 탄소세 도입방향 연구,,,,,,강만옥,,이상엽,,,,,환경부,20140530,한국환경정책ㆍ평가연구원,기후변화대응,,,,"ii, 168  p.",,,http://library.kei.re.kr/dmme/img/001/005/009/바람직한탄소세도입방향_강만옥.pdf
710102,6,수시연구,u,20160831,20160831,A 환1185 정2016-04,수시연구,화학사고의 경제적 손실 추정을 위한 방법론 진단 및 선정 방안 연구 : 인적ㆍ생태적 피해액 추정을 중심으로,A study of exploring and selecting estimation methodologies for costs of chemical accidents : focusing on estimating costs of human health and ecosystem damages,,,정책보고서,16-Apr,"서양원,곽소윤","Yang-Won Suh, So-Yoon Kwak",김진산,,,,,한국환경정책·평가연구원,20160531,,자원순환,한국어,,,95 p.,"화학사고, 인체 피해, 생태 피해, 피해액 산정","Chemical Accident, Damage to Human Health, Ecological Damage, Cost Estimation",http://library.kei.re.kr/dmme/img/001/011/006/수시_2016_04_서양원_곽소윤.pdf
710166,22,수탁보고서(원외),u,20160909,20160909,A 환6100 2015-29,수탁보고서,제2차 국가기후변화적응대책 수립 운영 및 지원,,,,제2차 적응대책 수립방안 및 이행평가 체계 구축,2015-003-1-1,이정호,,"신지영,정선희,이승한,최지혜,강주연,김오석,김태현,류재나,명수정,박창석,심창섭,이명진,이승준,임영신,하종식,신호성,이수형,이승훈,박규현,이대원,최병한,한기주,안재현,정은성,강호정,임",,,,,환경부,20151231,한국환경정책ㆍ평가연구원 국가기후변화적응센터,기후변화대응,한국어,,,374 p.,"기후변화 영향, 기후변화 적응, 기후변화 적응, 기후변화 적응대책",,http://library.kei.re.kr/dmme/img/001/005/015/제2차_국가기후변화적응대책_수립_운영_및_지원_이정호.pdf
710167,22,수탁보고서(원외),n,20160909,20160909,A 환6100 2015-29,수탁보고서,민간부문 자발적 적응역량 제고,,,,제2차 적응대책 수립방안 및 이행평가 체계 구축,2015-003-1-3,김동현,,"송영일,한화진,박창석,정선희,이준범,강경규,김미선,한득규,최영길",,,,,환경부,20151231,한국환경정책ㆍ평가연구원 국가기후변화적응센터,기후변화대응,한국어,,,217 p.,,,http://library.kei.re.kr/dmme/img/001/005/015/2015-003-1-3_민간부문_자발적_적응역량_제고.pdf
710168,22,수탁보고서(원외),n,20160909,20160909,A 환6100 2015-29,수탁보고서,사회기반시설 중심의 공공기관 기후변화 적응 추진,,,,제2차 적응대책 수립방안 및 이행평가 체계 구축,2015-003-1-4,류재나,,신하나,,,,,환경부,20151231,한국환경정책ㆍ평가연구원 국가기후변화적응센터,기후변화대응,한국어,,,294 p.,"적응보고제도, 사회기반시설 기후변화 영향, 기후변화 리스크평가",,http://library.kei.re.kr/dmme/img/001/005/015/2015_003_1_4_사회기반시설_중심의_공공기관_기후변화적응추진.pdf
710169,22,수탁보고서(원외),n,20160909,20160909,A 환6100 2015-29,수탁보고서,기후변화 취약계층 적응대책 개발,,,,제2차 적응대책 수립방안 및 이행평가 체계 구축,2015-003-1-5,하종식,,"송영일,박창석,이정호,이상아,양태경,유진병",,,,한국경제조사연구원,환경부,20151231,한국환경정책ㆍ평가연구원 국가기후변화적응센터,기후변화대응,한국어,,,144 p.,"기후변화 취약계층, 인벤토리 작성, 메타DB, 제2차 국가기후변화적응대책",,http://library.kei.re.kr/dmme/img/001/005/015/2015_003_1_5_기후변화_취약계층_적응대책개발.pdf
710170,22,수탁보고서(원외),n,20160909,20160909,A 환6100 2015-29,수탁보고서,기후변화 적응 모니터링 지침 마련,,,,제2차 적응대책 수립방안 및 이행평가 체계 구축,2015-003-1-6,이승준,,이승한,,,,,환경부,20151231,한국환경정책ㆍ평가연구원 국가기후변화적응센터,기후변화대응,한국어,,,117 p.,"기후변화 적응, 국가 적응대책, 적응 모니터링",,http://library.kei.re.kr/dmme/img/001/005/015/2015_003_1_6_기후변화_적응_모니터링_지침마련.pdf
710171,22,수탁보고서(원외),u,20160909,20160909,A 환6100 2015-29,수탁보고서,지자체 단위 기후변화 적응대책 수립 및 이행 지원,,,,지자체 기후변화 적응대책 수립 및 이행지원,2015-003-2-1,김동현,,"임영신,조광우,배채영,조재춘,김대수,최영웅,이해미",,,,,환경부,20151231,한국환경정책ㆍ평가연구원 국가기후변화적응센터,기후변화대응,한국어,,,649 p.,"기초지자체, 기후변화 적응대책 세부시행계획",,http://library.kei.re.kr/dmme/img/001/005/015/2015_003_2_1_지자체-단위_기후변화적응대책수립_및_이행지원.pdf
710172,22,수탁보고서(원외),n,20160909,20160909,A 환6100 2015-29,수탁보고서,지자체 기후변화 적응역량 평가 시행 : 지자체 기후변화 적응대책 평가를 위한 지표 개발 및 지수 적용,,,,지자체 기후변화 적응대책 수립 및 이행지원,2015-003-2-2,김오석,,"빈슬지,한기주,장은경,최원근",,,,(주)생태서비스컨설팅,환경부,20151231,한국환경정책ㆍ평가연구원 국가기후변화적응센터,기후변화대응,한국어,,,140 p.,,,http://library.kei.re.kr/dmme/img/001/005/015/2015_003_2_2_지자체_기후변화_적응역량평가시행.pdf
710173,22,수탁보고서(원외),u,20160909,20160909,A 환6100 2015-29,수탁보고서,지자체 취약성 평가자료 지원,,,,지자체 기후변화 적응대책 수립 및 이행지원,2015-003-2-3,임영신,,"김동현,김대수,조재춘,배채영",,,,,환경부,20151231,한국환경정책ㆍ평가연구원 국가기후변화적응센터,기후변화대응,한국어,,,140 p.,"지자체, 기후변화 적응대책 세부시행계획, 기후변화 취약성 평가, VESTAP, 가이드라인",,http://library.kei.re.kr/dmme/img/001/005/015/2015_003_2_3_지자체_취약성_평가자료_지원.pdf
710174,22,수탁보고서(원외),u,20160909,20160909,A 환6100 2015-29,수탁보고서,기후변화 적응 홍보,,,,기후변화 적응정보 확산 및 네트워크 운영,2015-003-3-1,하종식,,"송영일,박창석,이정호,정윤지,정옥진,신동영,장훈석",,,,(주)와이제이네트웍스,환경부,20151231,한국환경정책ㆍ평가연구원 국가기후변화적응센터,기후변화대응,한국어,,,179 p.,"기후변화 적응, 홍보, 전략, 홍보 콘텐츠",,http://library.kei.re.kr/dmme/img/001/005/015/2015-003_3_1_기후변화_적응홍보.pdf
710175,22,수탁보고서(원외),u,20160909,20160909,A 환6100 2015-29,수탁보고서,기후변화 적응 정보 공동 활용 체계 구축,,,,기후변화 적응정보 확산 및 네트워크 운영,2015-003-3-2,이명진,,"송영일,박창석,이정호,천재홍,김영인,하종식,한도은,차승훈,윤지원,김겸철,백명호,김현미,최병기,박정호,강병진,나성제,천영경",,차승훈,,(주)이쓰리,환경부,20151231,한국환경정책ㆍ평가연구원 국가기후변화적응센터,기후변화대응,한국어,,,406 p.,"기후변화, 기후변화 적응, 적응 정보, 정보화, 기후변화 취약성 평가 지원도구(VESTAP), 기후변화 적응 시스템",,http://library.kei.re.kr/dmme/img/001/005/015/2015_003_3_2_기후변화_정보_공동_활용_체계구축.pdf
